tx_id,store_type,timestamp,total_amount,payment_method,tendered_amount,tendered_breakdown,change_given,change_breakdown,notes
15e0bfa1-9a01-418e-ae2e-98d39217e590,fast_food,2025-09-16 20:32:45,28.19,upi,,,0.0,,upi_txn=454094e1-b86
225a9ed7-bf14-47cf-85ef-97607abf19d3,fast_food,2025-10-11 21:35:39,20.0,upi,,,0.0,,upi_txn=2c51faa4-4fe
230f5adf-8e8f-49c4-9a4d-712528ba9785,fast_food,2025-10-19 21:30:25,20.0,cash,20.0,"{""20"":1}",0.0,,
8dbe33dc-fb46-4850-a801-b86a8564e183,fast_food,2025-10-11 14:05:48,20.0,upi,,,0.0,,upi_txn=cc823910-022
42c672e8-efb0-454c-84a6-037541ee14da,fast_food,2025-09-05 14:33:12,20.0,upi,,,0.0,,upi_txn=fd7df724-90e
bcdea42f-ab71-4172-b54c-ba40d12dc289,fast_food,2025-10-04 19:56:03,130.77,upi,,,0.0,,upi_txn=9109b014-9ba
cf482c6c-38aa-4371-b0a0-49c848518650,fast_food,2025-11-08 20:06:02,198.17,upi,,,0.0,,upi_txn=81a32596-c4b
f0661d22-cb2d-4cb5-9198-f596db5e4ad2,fast_food,2025-08-31 00:45:10,77.83,cash,77.83,"{""50"":1,""20"":1,""5"":1,""2"":1}",0.0,,
288c993b-e77f-4a3b-9e19-6881e549e0a5,fast_food,2025-10-04 14:13:13,20.0,upi,,,0.0,,upi_txn=7165576a-4db
ead6cb1a-c516-46cf-b7d3-201ead3f2f03,fast_food,2025-08-24 20:43:39,106.18,upi,,,0.0,,upi_txn=4c22c04b-fcc
3dbf969d-8edd-4d3c-9b3f-f4ab732c1712,fast_food,2025-08-18 14:42:20,168.88,cash,180.0,"{""100"":1,""50"":1,""20"":1,""10"":1}",11.12,"{""10"":1,""1"":1}",
98401ff4-2516-4a3b-9c23-212bd168b2ca,fast_food,2025-10-22 14:23:56,20.0,cash,100.0,"{""100"":1}",80.0,"{""50"":1,""20"":1,""10"":1}",
58e596b5-2e24-4ade-ae7e-cf5c7636caa0,fast_food,2025-09-23 07:03:35,20.0,upi,,,0.0,,upi_txn=b986b7fb-930
914f68f5-df3b-4711-9f44-75d0aff85f46,fast_food,2025-10-10 21:44:08,20.0,cash,20.0,"{""20"":1}",0.0,,
0ee72634-e870-44c7-84b4-53861e86d74b,fast_food,2025-09-10 20:40:16,289.34,cash,300.0,"{""200"":1,""100"":1}",10.66,"{""10"":1}",
3d281804-a085-4b08-b65a-074163f91531,fast_food,2025-09-22 14:26:43,292.14,upi,,,0.0,,upi_txn=f833e283-f15
d7cc526d-41b2-4ed8-8395-00207499573b,fast_food,2025-09-25 12:15:23,119.65,card,,,0.0,,card_txn=e3d13dba-9f1
4f7b9926-97bd-4d4a-89ce-d5f3fda85dce,fast_food,2025-09-30 21:51:17,99.82,cash,100.0,"{""100"":1}",0.18,,
c8769116-e25d-43f5-8953-2c7aa16ee5a9,fast_food,2025-08-26 14:32:14,88.3,cash,100.0,"{""100"":1}",11.7,"{""10"":1,""1"":1}",
5dd41a45-18e1-4cc6-a7a7-a5b7d2fcb9fe,fast_food,2025-09-16 13:18:40,27.24,upi,,,0.0,,upi_txn=1450cf5d-906
33a9e056-d21e-4a1b-86ae-e4026785e76a,fast_food,2025-10-08 22:29:54,46.79,upi,,,0.0,,upi_txn=451bfa44-c7d
c421b9a6-22ea-4364-82d9-f2bc4a64b623,fast_food,2025-09-04 13:55:49,104.09,card,,,0.0,,card_txn=ad5ade09-758
1f4c659e-5f2d-4b1f-8401-270eb690d679,fast_food,2025-11-01 08:42:43,44.57,cash,44.57,"{""20"":2,""2"":2}",0.0,,
aee1db1b-d7f2-443b-873a-e9d31e05aea9,fast_food,2025-09-13 20:41:48,203.1,upi,,,0.0,,upi_txn=4bbb70a1-2fc
94f1b90a-7770-4c18-86ba-d3dfb0606d03,fast_food,2025-09-29 14:32:00,62.35,cash,100.0,"{""100"":1}",37.65,"{""20"":1,""10"":1,""5"":1,""2"":1}",
7bcd2576-a214-4f00-ba40-48409a4fc754,fast_food,2025-09-25 09:56:34,146.93,card,,,0.0,,card_txn=ef57d5b8-d51
de078a5d-1936-424f-8238-c0ae6f8f0154,fast_food,2025-10-14 05:38:26,26.08,upi,,,0.0,,upi_txn=16f83b95-ada
892cf050-60dc-4f99-9e33-205660120c55,fast_food,2025-09-19 19:39:34,213.14,cash,213.14,"{""200"":1,""10"":1,""2"":1,""1"":1}",0.0,,
70bf1774-36df-4bdb-b482-60ece0294f98,fast_food,2025-11-05 21:50:24,109.86,upi,,,0.0,,upi_txn=5d0f3ec4-991
41159647-c238-4e16-96b6-00942e690b81,fast_food,2025-09-25 22:34:17,84.0,cash,84.0,"{""50"":1,""20"":1,""10"":1,""2"":2}",0.0,,
40a74808-7678-4689-8530-0f99dfd3ed26,fast_food,2025-11-14 02:38:39,103.01,upi,,,0.0,,upi_txn=6a2b9966-0e0
67c168d7-3ee4-4fa9-918d-925db7b176df,fast_food,2025-11-05 20:58:43,212.29,upi,,,0.0,,upi_txn=d5ee02cf-f5a
a53ae042-77a1-4a2f-bec0-b93c2c27b0c5,fast_food,2025-11-09 00:26:31,20.0,upi,,,0.0,,upi_txn=58003543-ddd
b55b4485-9c80-43bd-802c-152742c5a932,fast_food,2025-10-30 19:33:16,91.47,upi,,,0.0,,upi_txn=56e48c5b-0bc
761cc596-3ac8-476e-9970-7b27a0c810cd,fast_food,2025-08-25 23:26:20,140.29,cash,150.0,"{""100"":1,""50"":1}",9.71,"{""5"":1,""2"":2}",
ca190cf5-1508-4cf2-91ec-6aa7906681e4,fast_food,2025-09-09 17:44:33,27.67,upi,,,0.0,,upi_txn=759ea590-698
d68324ce-615b-4fb6-a2e1-641f9b4d6bc3,fast_food,2025-08-27 22:29:50,20.0,upi,,,0.0,,upi_txn=754614b1-9b3
789add90-e8a2-4a15-a43d-c370ce6263fc,fast_food,2025-10-02 14:02:05,204.94,upi,,,0.0,,upi_txn=9c928e89-a45
08111ffc-0046-42dd-9785-a6ad3546416c,fast_food,2025-10-18 14:27:23,371.45,upi,,,0.0,,upi_txn=d49f148c-7a7
6edaf008-27e6-484b-9e09-b8cdcf4996b4,fast_food,2025-11-11 19:13:15,156.32,upi,,,0.0,,upi_txn=54dc17ca-811
fb5dd5fd-9f10-4519-a638-8bc25f1bfd4a,fast_food,2025-11-02 22:56:04,20.0,upi,,,0.0,,upi_txn=26df9933-921
f656c379-6b52-426f-9a2f-abd65729fd91,fast_food,2025-09-10 12:29:03,113.58,cash,120.0,"{""100"":1,""20"":1}",6.42,"{""5"":1,""1"":1}",
841eda20-2077-4b69-918b-4a847dca9389,fast_food,2025-10-11 21:53:13,20.0,upi,,,0.0,,upi_txn=4942b5b4-cce
469e5912-52d3-44d0-b56e-c019497efe85,fast_food,2025-11-02 12:24:19,405.63,upi,,,0.0,,upi_txn=5b76440a-dd0
d1b3da13-b171-4892-8548-c75d70aab957,fast_food,2025-10-18 14:22:35,175.51,upi,,,0.0,,upi_txn=08dcd144-0a9
c9d731ab-d763-452b-92cd-685cecc91358,fast_food,2025-11-15 12:23:00,35.27,upi,,,0.0,,upi_txn=db0e0e70-3c6
904ba578-d114-4138-ab5b-9aef9c3247d3,fast_food,2025-09-08 16:16:26,22.97,upi,,,0.0,,upi_txn=84cbc635-fb0
f81517fc-23a4-44df-aa6a-89f1519b5f44,fast_food,2025-08-20 14:29:07,394.54,upi,,,0.0,,upi_txn=289a3c13-0a7
b312a1e7-2729-483c-8359-26fa47548a45,fast_food,2025-11-12 12:25:51,239.77,cash,300.0,"{""200"":1,""100"":1}",60.23,"{""50"":1,""10"":1}",
1e61bd18-2c1f-48d9-beaa-1a90dcac1c62,fast_food,2025-09-11 19:56:34,228.55,upi,,,0.0,,upi_txn=3af00b60-e27
2b3de924-fa89-45e6-9466-b8aec192a70d,fast_food,2025-09-08 20:52:31,40.56,upi,,,0.0,,upi_txn=f55fce40-954
033f911a-6340-4fd1-871c-f81d80eb4045,fast_food,2025-08-30 14:15:23,54.24,cash,60.0,"{""50"":1,""10"":1}",5.76,"{""5"":1}",
41daec85-6200-4cb5-8150-5543c2b844bf,fast_food,2025-08-19 12:47:33,23.66,cash,25.0,"{""20"":1,""5"":1}",1.34,"{""1"":1}",
26b4042d-1748-4e01-b5e0-c041538d2cee,fast_food,2025-10-09 05:34:12,109.58,card,,,0.0,,card_txn=39594c73-229
dc4b3e49-4086-4ae3-9d07-f8b074d5087b,fast_food,2025-09-25 21:08:48,289.81,cash,300.0,"{""200"":1,""100"":1}",10.19,"{""10"":1}",
f23dd38e-ef96-4047-af01-a133a4dd19ec,fast_food,2025-11-04 13:50:12,85.49,upi,,,0.0,,upi_txn=acaef3d4-800
650e30b6-2b9d-4e90-a364-9b05ada35453,fast_food,2025-10-16 09:41:29,120.53,upi,,,0.0,,upi_txn=f1f58e00-5c5
3aa0374c-4688-4c29-89b9-365b6aa72c89,fast_food,2025-10-17 14:22:49,73.02,cash,73.02,"{""50"":1,""20"":1,""2"":1,""1"":1}",0.0,,
ceef9b44-cb4a-44e8-9bfe-45f94b597800,fast_food,2025-08-19 19:45:36,184.21,upi,,,0.0,,upi_txn=c59d5474-0bd
67970b84-1d0f-4c05-b452-9f0e9952667f,fast_food,2025-11-08 13:04:13,145.59,upi,,,0.0,,upi_txn=38693e56-7db
85cab81a-6d6d-4041-8d75-fb47bc34d148,fast_food,2025-10-03 02:19:54,273.51,upi,,,0.0,,upi_txn=ac0ddb88-3ea
37f7fdae-228a-4b16-b87a-7f32021109fe,fast_food,2025-09-09 12:04:23,603.36,upi,,,0.0,,upi_txn=68b3e1c6-084
92af9fc4-c983-4e83-8e68-dcb0b1ca9980,fast_food,2025-09-10 20:17:13,400.35,cash,500.0,"{""500"":1}",99.65,"{""50"":1,""20"":2,""5"":1,""2"":2}",
d381a768-30c3-4b95-8fdb-8d6e7bb46336,fast_food,2025-09-01 12:55:15,294.9,cash,294.9,"{""200"":1,""50"":1,""20"":2,""2"":2}",0.0,,
caca5813-f8b8-4260-9d3c-10e3b525fd44,fast_food,2025-08-24 14:27:38,20.0,upi,,,0.0,,upi_txn=568b5a0f-d21
d5550e70-ba79-4b09-a387-7f472806cf3c,fast_food,2025-11-08 12:15:32,104.54,upi,,,0.0,,upi_txn=bd43244f-10c
4e0d01ab-8f6d-499d-a31e-f2f5f1f7f5d7,fast_food,2025-08-29 20:39:27,250.78,cash,400.0,"{""200"":2}",149.22,"{""100"":1,""20"":2,""5"":1,""2"":2}",
7b02d7ef-1830-4438-855a-a885f1af48ff,fast_food,2025-08-27 14:22:52,58.5,cash,58.5,"{""50"":1,""5"":1,""2"":1,""1"":1}",0.0,,
923c4003-b036-4863-b43e-47d61fc297cd,fast_food,2025-10-02 07:23:33,365.16,upi,,,0.0,,upi_txn=80879782-943
b464b46a-3c3e-4027-9b29-4ad9d53eb4e1,fast_food,2025-11-06 12:59:26,110.11,cash,120.0,"{""100"":1,""20"":1}",9.89,"{""5"":1,""2"":2}",
18047003-bbcd-4249-991d-ffab40d95f74,fast_food,2025-09-28 22:12:29,234.28,upi,,,0.0,,upi_txn=60aa9c9d-309
d949e7f1-c9ae-457d-b30b-15217cda1a3e,fast_food,2025-11-01 03:02:38,20.0,cash,20.0,"{""20"":1}",0.0,,
b4c9c7ee-3ce8-4536-931d-49bf67b068f0,fast_food,2025-11-12 13:33:17,305.01,upi,,,0.0,,upi_txn=cb490266-323
ad6383d0-f6f5-48f8-aef8-b5ca74246a60,fast_food,2025-09-18 20:53:39,60.6,upi,,,0.0,,upi_txn=49209840-603
edc7f657-5738-47f6-8cae-60da7391fecf,fast_food,2025-09-04 13:01:30,270.34,upi,,,0.0,,upi_txn=04f221ed-aea
7fcb3f70-82f6-45cf-b63b-efc774e77d28,fast_food,2025-09-19 21:10:48,27.35,upi,,,0.0,,upi_txn=4631b634-6e4
10b89ec1-d03d-455b-b2d3-23f9d9c21f2e,fast_food,2025-09-22 17:42:56,499.24,upi,,,0.0,,upi_txn=8cc58e63-b55
a11ba485-2e96-48bb-a25c-3fd3ae885cfa,fast_food,2025-08-28 14:47:28,115.03,card,,,0.0,,card_txn=ae289a7b-878
623807f6-ae3d-422c-a142-f6610fe49b06,fast_food,2025-10-20 08:16:33,285.37,upi,,,0.0,,upi_txn=29063ae3-5ce
812d8afe-a8d1-46e8-9e3a-25b0418c151f,fast_food,2025-09-09 19:35:59,20.0,upi,,,0.0,,upi_txn=b3708daf-655
58800462-e982-45ca-8249-dbd924d88f4b,fast_food,2025-11-08 13:39:27,181.71,upi,,,0.0,,upi_txn=2e630285-dcf
a1206380-10ba-40d9-931c-7a7f277d8931,fast_food,2025-08-20 12:20:46,233.87,card,,,0.0,,card_txn=673039b1-a65
93ecbce2-264f-4cdb-89dc-c43504033e9e,fast_food,2025-09-30 13:31:09,238.07,upi,,,0.0,,upi_txn=a1de261c-e7c
099bd8c9-d89c-4147-a92a-e4e1c4aa3a58,fast_food,2025-09-06 02:20:45,46.61,upi,,,0.0,,upi_txn=89896317-ba3
75e9221d-0c2a-4f24-8681-97084f9085e9,fast_food,2025-10-31 14:00:07,76.0,cash,100.0,"{""100"":1}",24.0,"{""20"":1,""2"":2}",
65e09fd2-4a80-45eb-8d22-419b7b30bfab,fast_food,2025-10-10 13:24:00,318.59,upi,,,0.0,,upi_txn=b96bccb7-866
d3c610af-9e8b-453e-aa7a-bf06fc715bf0,fast_food,2025-10-29 16:54:23,295.97,cash,295.97,"{""200"":1,""50"":1,""20"":2,""5"":1}",0.0,,
028bab5d-ec33-48fc-a586-6e7f8081fd34,fast_food,2025-09-11 22:25:39,24.53,cash,30.0,"{""20"":1,""10"":1}",5.47,"{""5"":1}",
b50b1c89-2587-46ec-b788-51f1c60df1ac,fast_food,2025-10-01 13:16:01,443.15,card,,,0.0,,card_txn=885787cc-94b
7cfafd37-c93c-4d31-8969-1534bea6011c,fast_food,2025-09-15 13:31:02,107.88,upi,,,0.0,,upi_txn=659e4b8f-86c
02e9a51e-b886-419a-8ece-25fb635bf3f7,fast_food,2025-08-21 13:14:54,51.98,card,,,0.0,,card_txn=8ed05194-787
08f10151-c6c3-4778-88aa-f9e474e2d036,fast_food,2025-11-08 20:13:15,20.0,cash,20.0,"{""20"":1}",0.0,,
86958455-d2fb-4814-9174-7db05a9283ff,fast_food,2025-09-29 19:32:30,418.73,upi,,,0.0,,upi_txn=fbedd67e-77f
539977f5-5df0-412d-b463-f5ba044acaad,fast_food,2025-11-12 14:36:50,259.66,upi,,,0.0,,upi_txn=c0d618ae-e3d
1eee1a4c-a521-4da6-8862-4eee5a377fab,fast_food,2025-10-03 14:45:17,139.33,upi,,,0.0,,upi_txn=ef717296-034
420d0548-8cb5-4954-b907-3079cb427aae,fast_food,2025-09-24 22:21:22,20.0,upi,,,0.0,,upi_txn=430369f1-cda
b2016de3-086f-4666-97f2-46b6223b6fc7,fast_food,2025-09-12 22:08:50,354.52,upi,,,0.0,,upi_txn=afd4696a-61a
1b7ba949-ebc2-4e71-a046-32c6a30a8a18,fast_food,2025-08-29 19:33:28,47.2,cash,50.0,"{""50"":1}",2.8,"{""2"":1}",
46b9b190-1457-4a87-9f79-de1ebb465ec0,fast_food,2025-08-24 23:35:54,292.71,cash,300.0,"{""200"":1,""100"":1}",7.29,"{""5"":1,""2"":1}",
4331ca1f-3455-4ae7-91e2-cdacee725a89,fast_food,2025-10-09 21:32:48,137.69,upi,,,0.0,,upi_txn=9d65231a-430
e8c404cc-8c73-4a94-b640-567f7fd6e8f8,fast_food,2025-10-17 19:59:13,89.08,card,,,0.0,,card_txn=3d7a838a-4bb
e3922c84-4ec5-4c03-ab54-4347e6abcd68,fast_food,2025-09-19 19:49:58,98.27,upi,,,0.0,,upi_txn=964b109e-b62
86f3a8ca-8b3c-493e-b8dd-84b14ab5b81d,fast_food,2025-08-18 20:31:52,33.83,cash,40.0,"{""20"":2}",6.17,"{""5"":1,""1"":1}",
aa453787-ad62-442a-9f34-7eeaf448de18,fast_food,2025-11-14 06:14:05,95.63,upi,,,0.0,,upi_txn=bbbc2048-0d5
78a45760-aca2-4dde-a48d-ec5523612fcb,fast_food,2025-10-28 13:02:47,261.1,cash,300.0,"{""200"":1,""100"":1}",38.9,"{""20"":1,""10"":1,""5"":1,""2"":1,""1"":1}",
3c329449-e41b-4b5c-9cce-daab647e7bb8,fast_food,2025-10-10 13:37:05,24.29,upi,,,0.0,,upi_txn=3470add6-036
b877f81e-2589-48d5-a776-1efb1befb516,fast_food,2025-11-10 17:04:30,107.81,upi,,,0.0,,upi_txn=bf526ec5-49f
21abab3c-1ad6-4c13-b45c-63848e8e8a88,fast_food,2025-10-06 21:32:28,34.42,card,,,0.0,,card_txn=6d004fe0-24b
a3c6e57a-45d9-49b3-9457-431fca93f516,fast_food,2025-09-09 20:30:42,20.0,cash,20.0,"{""20"":1}",0.0,,
926a4d17-722f-4f88-9528-ca0d17435689,fast_food,2025-11-12 22:23:24,128.5,card,,,0.0,,card_txn=03571a23-447
42484a6b-3ecf-4d9b-8955-d1f6a20b630a,fast_food,2025-10-02 13:43:11,28.2,cash,28.2,"{""20"":1,""5"":1,""2"":1,""1"":1}",0.0,,
282713f2-7328-4b0e-8267-1bc64f640b7d,fast_food,2025-09-02 10:48:09,316.51,cash,316.51,"{""200"":1,""100"":1,""10"":1,""5"":1,""1"":1}",0.0,,
8003d728-79f9-4bb6-b5a1-64d1914de35a,fast_food,2025-09-27 16:21:13,167.22,cash,180.0,"{""100"":1,""50"":1,""20"":1,""10"":1}",12.78,"{""10"":1,""2"":1}",
b236ba64-1f8d-44ec-a200-0e5044091c18,fast_food,2025-11-12 21:32:12,157.13,upi,,,0.0,,upi_txn=fb1a811c-d31
352e688f-8374-4f95-aecd-fdc33891cfe4,fast_food,2025-11-02 12:23:00,83.98,cash,100.0,"{""100"":1}",16.02,"{""10"":1,""5"":1,""1"":1}",
c42d83a1-724c-4cc2-9f4a-91adc0274c4b,fast_food,2025-09-10 10:37:29,431.83,upi,,,0.0,,upi_txn=aa1eb152-5bf
aff2f6eb-7d03-4e82-bcf5-39417ced7c9f,fast_food,2025-11-10 13:26:19,96.05,upi,,,0.0,,upi_txn=4e2094c0-5fb
ea2f3785-3c09-4153-9255-0418d21fe428,fast_food,2025-08-23 03:49:39,83.13,upi,,,0.0,,upi_txn=90979599-eb3
f9900e52-433c-477b-a5a3-e80a546af4fe,fast_food,2025-09-06 14:20:09,91.83,upi,,,0.0,,upi_txn=78c35810-776
fcaf8668-5690-49b2-bb1e-89a175f4b3b5,fast_food,2025-10-08 21:48:46,20.0,cash,20.0,"{""20"":1}",0.0,,
4541bb79-f122-449e-bb17-6a9f68c81333,fast_food,2025-08-26 21:06:47,148.13,card,,,0.0,,card_txn=2b71faf1-a75
69d3cce9-0340-46da-b301-c91c8f4c6320,fast_food,2025-10-22 20:06:27,169.91,upi,,,0.0,,upi_txn=7da8f041-d68
6243556d-e940-4ba4-be94-bdd7b33a5d8c,fast_food,2025-09-05 20:40:06,33.62,upi,,,0.0,,upi_txn=9bfa4ac2-6ae
07d4752e-75c5-484b-beb1-b7e1d961b0bb,fast_food,2025-08-28 03:05:50,71.86,upi,,,0.0,,upi_txn=5f6a06a2-fac
9c6858cb-9755-4439-962c-ca6763c67721,fast_food,2025-10-06 12:09:43,85.57,cash,100.0,"{""100"":1}",14.43,"{""10"":1,""2"":2}",
286a73ee-03d8-4dcf-9854-2cfd0c952246,fast_food,2025-10-08 08:51:15,20.0,cash,20.0,"{""20"":1}",0.0,,
a59cbcdf-f6e9-4ed9-adc1-cd6c82bb9ded,fast_food,2025-09-01 12:20:35,95.02,cash,100.0,"{""100"":1}",4.98,"{""2"":2}",
14a80f50-6ca8-4252-b26d-ea83536f5c88,fast_food,2025-09-06 12:41:03,97.84,cash,100.0,"{""100"":1}",2.16,"{""2"":1}",
d2f7e4a3-1d7d-4074-be52-55cdda9757d3,fast_food,2025-10-03 20:14:43,484.83,upi,,,0.0,,upi_txn=9e5669a3-031
ba555814-93c2-4e96-ba02-03ebda023b32,fast_food,2025-09-17 13:21:19,20.0,upi,,,0.0,,upi_txn=ddf859d7-b3d
27a48c8a-b5e4-4697-91e7-68012f5015dd,fast_food,2025-10-26 19:03:47,191.42,upi,,,0.0,,upi_txn=c8212453-0c2
fb271b23-ed7f-4ef5-8d14-b1dc3bc12413,fast_food,2025-08-26 13:33:09,20.0,cash,20.0,"{""20"":1}",0.0,,
67a25e4c-7d57-4439-82b9-c54b236e7429,fast_food,2025-09-18 12:36:13,73.92,card,,,0.0,,card_txn=4ba5257d-760
82b8a756-af69-4bb6-b237-497af6bfd965,fast_food,2025-10-13 03:16:16,72.13,cash,80.0,"{""50"":1,""20"":1,""10"":1}",7.87,"{""5"":1,""2"":1}",
d02477dc-3c96-468e-bef4-03cfab75c9fa,fast_food,2025-09-08 19:29:24,215.47,cash,250.0,"{""200"":1,""50"":1}",34.53,"{""20"":1,""10"":1,""2"":2}",
4c66630a-a2df-4e7f-bec2-1bf165f11f58,fast_food,2025-10-08 14:10:36,73.95,cash,80.0,"{""50"":1,""20"":1,""10"":1}",6.05,"{""5"":1,""1"":1}",
