tx_id,store_type,timestamp,total_amount,payment_method,tendered_amount,tendered_breakdown,change_given,change_breakdown,notes
dc118ed4-fa41-422c-8d12-ea6a3c168b9c,supermarket_mid,2025-10-11 10:39:51,107.23,card,,,0.0,,card_txn=97749b02-87d
9e285fca-c07b-430f-a1c2-54a2ae5c63ae,supermarket_mid,2025-09-25 10:39:15,94.03,cash,100.0,"{""100"":1}",5.97,"{""5"":1}",
0345c536-3f83-4e24-a1f2-1ba474a41038,supermarket_mid,2025-10-26 15:22:21,145.5,card,,,0.0,,card_txn=8c2938b8-cf9
11d964f6-56a1-4bb6-92fc-998aef199139,supermarket_mid,2025-08-23 20:17:11,68.45,card,,,0.0,,card_txn=4a4071a8-432
40f6fad1-e139-4fa7-87a3-178dead9bbbd,supermarket_mid,2025-09-04 19:30:18,14.78,upi,,,0.0,,upi_txn=3f37037c-9d1
b3faa6c1-3b0a-492a-b0da-ee1937cc3b14,supermarket_mid,2025-11-15 05:25:27,241.73,cash,300.0,"{""200"":1,""100"":1}",58.0,"{""50"":1,""5"":1,""2"":1,""1"":1}",
28509c3c-f1c6-4413-bf38-dd33d4287045,supermarket_mid,2025-10-13 19:47:55,35.49,cash,40.0,"{""20"":2}",4.51,"{""2"":2}",
bf3e436e-334c-43f8-8c1f-3741d562a6a6,supermarket_mid,2025-09-09 20:36:53,54.08,upi,,,0.0,,upi_txn=af850522-e44
51615092-7336-4478-a8cd-16af0c1bda4c,supermarket_mid,2025-11-03 11:37:40,21.01,upi,,,0.0,,upi_txn=43c39993-df6
43b1de3f-73ff-4742-b8a7-0e9a72b71670,supermarket_mid,2025-08-25 21:19:34,14.12,cash,20.0,"{""20"":1}",5.88,"{""5"":1}",
1446f618-9893-4da1-9b28-8c1db1575011,supermarket_mid,2025-08-18 11:37:39,9.47,card,,,0.0,,card_txn=c5b9cd32-ecc
ef0138c5-d61c-468d-91b5-22ca9cc29738,supermarket_mid,2025-10-15 01:14:44,135.94,cash,135.94,"{""100"":1,""20"":1,""10"":1,""5"":1}",0.0,,
e9af8d0c-1c1f-4ef4-bb56-62b9cc0e3ec8,supermarket_mid,2025-09-24 10:33:18,56.46,upi,,,0.0,,upi_txn=836d0a7f-f2c
26498d24-61ec-44a4-a418-ece73f75acc0,supermarket_mid,2025-11-15 19:28:03,61.56,upi,,,0.0,,upi_txn=45c1f669-201
94fbc446-72cf-470e-9748-a806dea58825,supermarket_mid,2025-09-20 11:49:58,17.05,cash,20.0,"{""20"":1}",2.95,"{""2"":1}",
02f85bf1-530f-409c-bde2-c598b10f2745,supermarket_mid,2025-10-20 10:22:47,40.84,upi,,,0.0,,upi_txn=0506850d-f1f
68bccb67-c525-4d17-98ef-c324a6f1f2b2,supermarket_mid,2025-09-08 19:29:19,26.99,cash,40.0,"{""20"":2}",13.01,"{""10"":1,""2"":1,""1"":1}",
471313f9-4be8-4afe-9667-28ce9efedd9b,supermarket_mid,2025-10-01 11:10:13,41.55,upi,,,0.0,,upi_txn=21bb7273-8b3
4d9889f4-9989-4738-a890-13e106f00a14,supermarket_mid,2025-10-19 20:08:39,59.2,upi,,,0.0,,upi_txn=255f176b-3fd
79b9459a-9ef6-4201-8ddc-9060e5400940,supermarket_mid,2025-10-02 12:58:44,71.03,upi,,,0.0,,upi_txn=823ea4e1-569
ffd30733-0d69-4f3e-a0e1-5c61888b56bd,supermarket_mid,2025-08-24 12:39:58,157.58,cash,200.0,"{""200"":1}",42.42,"{""20"":2,""2"":1}",
7e1a33f7-e65f-4938-9b51-857ea9f2cdb0,supermarket_mid,2025-10-22 11:56:15,120.84,upi,,,0.0,,upi_txn=b8841d97-719
6a33ca82-0c54-42a4-97da-f2ef9249c69e,supermarket_mid,2025-10-17 10:58:10,153.81,cash,160.0,"{""100"":1,""50"":1,""10"":1}",6.19,"{""5"":1,""1"":1}",
b41f500f-6ced-437f-ad29-c2afd812a9a7,supermarket_mid,2025-08-26 18:36:29,22.25,upi,,,0.0,,upi_txn=19e9b8c6-a5b
c762288f-da75-47ed-9e7a-cc804e5b4766,supermarket_mid,2025-10-01 11:46:41,56.93,cash,56.93,"{""50"":1,""5"":1,""1"":1}",0.0,,
faee9344-3878-4e24-8176-c4efa8564ab6,supermarket_mid,2025-10-25 11:35:25,31.52,upi,,,0.0,,upi_txn=5a1bae8c-5bf
00030f26-6975-4a85-bfba-b6d49b24c7ac,supermarket_mid,2025-10-22 11:46:50,38.26,upi,,,0.0,,upi_txn=f718b016-6b6
92ca1eda-e1a3-49d9-a286-dd5733a57941,supermarket_mid,2025-09-07 19:05:25,160.76,upi,,,0.0,,upi_txn=d9a12ccc-ad1
16998fbb-b3ec-4451-9081-1040ddd07f26,supermarket_mid,2025-09-15 12:07:33,36.36,card,,,0.0,,card_txn=257b54b2-9ab
3b837b91-4a26-4a6a-9731-638f5afa97f3,supermarket_mid,2025-11-09 18:18:36,47.47,upi,,,0.0,,upi_txn=836af352-170
b543a78c-3123-4d76-abae-d874c883616a,supermarket_mid,2025-10-10 10:10:23,47.55,cash,50.0,"{""50"":1}",2.45,"{""2"":1}",
4cbebad7-f9df-4c91-a0df-1b66ec318786,supermarket_mid,2025-09-21 23:47:11,55.15,cash,55.15,"{""50"":1,""5"":1}",0.0,,
26f76404-711f-41c7-a2d0-f618d3345e07,supermarket_mid,2025-10-12 18:48:33,52.17,card,,,0.0,,card_txn=1f2721be-1e9
bf84b23f-aa61-4bfe-a276-3a1b676e8a9f,supermarket_mid,2025-10-10 09:25:01,79.69,upi,,,0.0,,upi_txn=7503993b-bd0
f3e1110d-f3fe-4925-bc3e-7924750b3a2b,supermarket_mid,2025-09-20 20:03:26,159.47,upi,,,0.0,,upi_txn=d8cb5d63-599
10957f3b-4e96-403c-8a3a-5b6a8611fa75,supermarket_mid,2025-10-21 21:36:15,222.59,upi,,,0.0,,upi_txn=5ba1438b-1b9
5795eddb-ca51-4e77-8151-3ea5ca45d685,supermarket_mid,2025-10-15 10:29:44,19.7,card,,,0.0,,card_txn=f95e879a-898
ff3f62ef-6a28-48e6-9454-19a3da336567,supermarket_mid,2025-11-10 11:52:33,59.58,upi,,,0.0,,upi_txn=0f177c59-55f
028e9a02-5e1a-40ca-af8a-b83e7b2ce315,supermarket_mid,2025-09-13 12:06:35,21.58,upi,,,0.0,,upi_txn=104193f9-8d9
ea977bcb-ee97-4f7b-8776-bfafa067c973,supermarket_mid,2025-11-13 21:23:10,52.45,cash,60.0,"{""50"":1,""10"":1}",7.55,"{""5"":1,""2"":1}",
ad1e170b-1998-4b5a-809b-c7104da7f4a9,supermarket_mid,2025-08-20 06:33:09,44.87,upi,,,0.0,,upi_txn=68bb8c32-46f
21dc4952-2d0d-42f5-8dee-edff7783ed6b,supermarket_mid,2025-09-11 10:12:06,109.47,cash,109.47,"{""100"":1,""5"":1,""2"":2}",0.0,,
69865880-77e8-4289-a0c1-03c32b69bf33,supermarket_mid,2025-09-09 12:06:59,28.34,cash,28.34,"{""20"":1,""5"":1,""2"":1,""1"":1}",0.0,,
121fa714-e1e7-42f2-8764-4c7deb2cd7ca,supermarket_mid,2025-10-07 17:53:21,66.29,cash,80.0,"{""50"":1,""20"":1,""10"":1}",13.71,"{""10"":1,""2"":1,""1"":1}",
f4ba09bd-08d5-4fb5-88c8-7ea3dd13b58f,supermarket_mid,2025-09-06 10:40:38,8.58,card,,,0.0,,card_txn=218628bc-c0b
1b3720ae-04fc-4669-9854-baf7458fad84,supermarket_mid,2025-11-14 18:55:05,17.75,upi,,,0.0,,upi_txn=f24552f0-f80
c0f07dc4-6259-4ddf-9a8b-50341a6b76ee,supermarket_mid,2025-08-31 20:15:14,170.76,upi,,,0.0,,upi_txn=92a170dc-2ab
efddf42c-201f-4a42-8b6e-e6b60597c1f3,supermarket_mid,2025-09-17 12:16:03,104.57,cash,2000.0,"{""2000"":1}",1895.43,"{""500"":3,""200"":1,""100"":1,""50"":1,""20"":2,""5"":1}",
4ae38b3d-0628-4ea7-a04e-a1e3286fff21,supermarket_mid,2025-08-24 04:52:10,23.12,card,,,0.0,,card_txn=9d169aef-bc7
32c16479-fe7d-4374-89a7-e221a2e8b8f3,supermarket_mid,2025-11-12 18:41:26,127.6,card,,,0.0,,card_txn=07ffc84c-5c2
e464262a-07d7-4c96-b5d9-4093198102bc,supermarket_mid,2025-09-24 09:02:54,159.72,cash,159.72,"{""100"":1,""50"":1,""5"":1,""2"":2}",0.0,,
74159c5f-c2f4-45f0-bfa4-3c0544cd9900,supermarket_mid,2025-10-01 10:15:27,138.69,cash,140.0,"{""100"":1,""20"":2}",1.31,"{""1"":1}",
2345e521-ee06-4ca4-a002-fc5de3d0f1ab,supermarket_mid,2025-08-30 11:52:19,138.14,cash,140.0,"{""100"":1,""20"":2}",1.86,"{""1"":1}",
7b0cf74a-f44e-4e1c-8e41-349b2659aa64,supermarket_mid,2025-08-18 20:56:14,64.18,card,,,0.0,,card_txn=6e5be914-09a
613bac8c-ff90-4b05-bbfe-7259830f5d90,supermarket_mid,2025-10-13 21:13:54,31.1,cash,31.1,"{""20"":1,""10"":1,""1"":1}",0.0,,
6a76a37e-f7e5-40f0-a50c-163caf5035b6,supermarket_mid,2025-11-09 21:05:23,264.73,upi,,,0.0,,upi_txn=1206318b-75c
04ca08c8-5a6b-4844-b95b-c3075757621e,supermarket_mid,2025-10-18 18:24:49,99.34,upi,,,0.0,,upi_txn=ade4d615-856
13d8ec5b-666f-46b0-b68a-bf1bd36a5f4a,supermarket_mid,2025-10-06 19:40:12,133.81,upi,,,0.0,,upi_txn=512d8903-09b
8a202606-df95-4ef5-ac24-f8786ec2fa45,supermarket_mid,2025-09-30 11:49:02,168.79,upi,,,0.0,,upi_txn=e0cabdec-c4f
946fcd3f-58dc-46fb-8425-2c694afa47db,supermarket_mid,2025-08-28 20:31:50,51.19,cash,51.19,"{""50"":1,""1"":1}",0.0,,
3948bb18-cfd6-437c-981e-f69618937e8c,supermarket_mid,2025-09-29 21:32:10,152.35,upi,,,0.0,,upi_txn=36516d45-a6a
fd94dee4-57cc-4469-9626-fc38acfa8653,supermarket_mid,2025-09-02 18:52:09,48.16,upi,,,0.0,,upi_txn=0d1e1a5a-4f5
8a80bb53-2c4e-4222-b1c8-f17752d4f4be,supermarket_mid,2025-08-31 12:45:40,61.38,card,,,0.0,,card_txn=c909cd4c-d62
9475bcbb-06e9-4b4e-8038-57ba50c6d93f,supermarket_mid,2025-11-14 11:56:47,100.09,cash,110.0,"{""100"":1,""10"":1}",9.91,"{""5"":1,""2"":2}",
e2b53760-94c3-45fc-9185-61d951203752,supermarket_mid,2025-10-08 22:03:20,36.77,upi,,,0.0,,upi_txn=d0da8b16-43f
9411b528-1a1d-4088-a91f-a8dac604db92,supermarket_mid,2025-11-11 14:57:19,36.41,upi,,,0.0,,upi_txn=e8e801cc-1ee
162df357-2172-46f1-a75c-8b01c3f38bab,supermarket_mid,2025-09-18 02:52:33,219.03,upi,,,0.0,,upi_txn=7e6a63ca-231
67de1f03-ea7d-4fa9-a267-2070f36f3935,supermarket_mid,2025-10-17 10:53:35,46.65,cash,50.0,"{""50"":1}",3.35,"{""2"":1,""1"":1}",
fdf3dd79-5c8d-4aab-a06e-f18803f381ea,supermarket_mid,2025-09-13 10:02:04,11.13,cash,20.0,"{""20"":1}",8.87,"{""5"":1,""2"":1,""1"":1}",
7849d644-6ab8-4e7c-8e62-21dfe154c657,supermarket_mid,2025-10-23 20:27:25,191.65,cash,191.65,"{""100"":1,""50"":1,""20"":2,""1"":1}",0.0,,
1cbd8614-1810-40f0-95e7-2e77cdb8036f,supermarket_mid,2025-10-14 11:07:05,28.74,card,,,0.0,,card_txn=c77dab40-4b9
0f913eed-fc2d-41b7-8d37-00d3c4d303cd,supermarket_mid,2025-08-20 20:37:14,95.47,upi,,,0.0,,upi_txn=63566b0a-5d2
3e710d11-72f2-4a48-bcdb-a510a5034104,supermarket_mid,2025-10-29 21:49:53,35.11,card,,,0.0,,card_txn=706f4036-062
4f5569e6-76d0-4e34-8664-c11c6e23dccc,supermarket_mid,2025-11-11 12:41:44,15.26,card,,,0.0,,card_txn=a8f3ebd0-7ac
a8b2a061-8833-4fec-9c5f-7127973777a3,supermarket_mid,2025-08-19 10:40:53,67.31,upi,,,0.0,,upi_txn=b9e3ea02-770
86c64c72-697f-424f-8dff-8de40e38425e,supermarket_mid,2025-10-22 16:08:37,382.27,cash,400.0,"{""200"":2}",17.73,"{""10"":1,""5"":1,""2"":1}",
cbb5aa3e-aff6-4efa-848f-8fc0dbc8e7d0,supermarket_mid,2025-11-06 20:32:15,28.98,upi,,,0.0,,upi_txn=1f6a4e3d-4f0
ab896435-7084-48a8-b3fc-3f044aa685c4,supermarket_mid,2025-10-12 05:22:08,28.98,cash,30.0,"{""20"":1,""10"":1}",1.02,"{""1"":1}",
c735ae11-ec22-436c-8864-0c6be94ec8f7,supermarket_mid,2025-08-29 12:54:54,113.35,card,,,0.0,,card_txn=f8069cd8-138
eca311d2-33f7-43e4-a476-787b6293c5da,supermarket_mid,2025-09-20 18:01:26,101.07,cash,120.0,"{""100"":1,""20"":1}",18.93,"{""10"":1,""5"":1,""2"":1,""1"":1}",
74abe41d-dd83-4ff3-a106-f67a6acec295,supermarket_mid,2025-08-27 11:12:51,16.37,card,,,0.0,,card_txn=bd69a6b2-00e
1e8866d2-924f-48c8-9bfd-28886b2db0a6,supermarket_mid,2025-09-19 12:26:08,296.68,card,,,0.0,,card_txn=0038ff00-8c4
e9ce0c80-58d5-43d5-8bc8-76501f9cfb76,supermarket_mid,2025-11-10 11:38:41,180.43,cash,180.43,"{""100"":1,""50"":1,""20"":1,""10"":1}",0.0,,
133becf4-5421-49f5-9a40-173207bca7c1,supermarket_mid,2025-11-11 10:05:36,39.89,card,,,0.0,,card_txn=d6d6056c-0cd
3208840b-bc5e-4992-b15b-e1ca9df31b2d,supermarket_mid,2025-08-29 11:13:07,33.19,cash,35.0,"{""20"":1,""10"":1,""5"":1}",1.81,"{""1"":1}",
6d337c14-b75e-4f87-8f37-9d698fa1ce0f,supermarket_mid,2025-10-25 19:00:00,85.81,upi,,,0.0,,upi_txn=a280941f-0ec
c29d0a18-8d30-4224-a7a7-d6370b7f8fd9,supermarket_mid,2025-10-08 19:09:19,219.15,upi,,,0.0,,upi_txn=79868ea2-925
62b96dde-66d0-4864-b04f-bd273e5c55ed,supermarket_mid,2025-09-02 03:40:42,32.56,upi,,,0.0,,upi_txn=c6e99909-446
8082a0a3-dde0-4c93-9ae9-ddc594f81cd8,supermarket_mid,2025-08-28 10:04:23,121.69,upi,,,0.0,,upi_txn=be086eac-42f
891a6330-7680-483f-a8b0-c87a0f5c474b,supermarket_mid,2025-08-19 17:29:05,22.69,cash,22.69,"{""20"":1,""2"":1}",0.0,,
e47f53c5-795b-420e-aceb-89761d13332b,supermarket_mid,2025-10-09 03:08:31,126.87,cash,126.87,"{""100"":1,""20"":1,""5"":1,""1"":1}",0.0,,
f3d01398-7f95-4058-b0c7-8bd1d9346cd0,supermarket_mid,2025-08-29 10:49:04,56.66,upi,,,0.0,,upi_txn=594c430a-ce7
015d3e0e-969d-498c-921a-c78357e5548a,supermarket_mid,2025-10-11 12:51:52,35.9,cash,35.9,"{""20"":1,""10"":1,""5"":1}",0.0,,
ac83b8d4-1d6f-4cdd-848b-78cb802484b3,supermarket_mid,2025-11-12 21:48:53,36.25,upi,,,0.0,,upi_txn=76a981a2-1c2
7009ee6d-b7b8-41bd-af22-c7deeb08bcb5,supermarket_mid,2025-09-20 10:46:43,134.31,cash,140.0,"{""100"":1,""20"":2}",5.69,"{""5"":1}",
6731521e-b70e-47d0-ba77-9d34685bf018,supermarket_mid,2025-11-05 21:34:32,28.52,cash,40.0,"{""20"":2}",11.48,"{""10"":1,""1"":1}",
dae3bf26-7e09-4fd5-b7e1-e524cc5ce995,supermarket_mid,2025-08-24 21:14:11,44.74,cash,50.0,"{""50"":1}",5.26,"{""5"":1}",
575a3b80-5ec9-4f8b-a22d-749d876754f1,supermarket_mid,2025-10-08 10:06:39,403.1,upi,,,0.0,,upi_txn=6f18f86e-3d5
b7470bd6-b131-4800-b1b6-a86ac92304e9,supermarket_mid,2025-09-18 11:03:59,40.74,upi,,,0.0,,upi_txn=6f046a6f-888
9aabc4c6-a3b0-458f-b586-5eb91053a5d1,supermarket_mid,2025-11-10 20:06:44,27.58,cash,30.0,"{""20"":1,""10"":1}",2.42,"{""2"":1}",
8f67cbff-2f3e-4955-b3f9-cd3fb9af9c5f,supermarket_mid,2025-09-03 19:47:21,10.47,cash,20.0,"{""20"":1}",9.53,"{""5"":1,""2"":2}",
ee097cab-17f4-4386-aa9e-ce83fc1d374c,supermarket_mid,2025-08-27 22:39:28,20.15,upi,,,0.0,,upi_txn=28baf676-f9e
dfcd4f2d-b8b5-499b-8b27-19cd8f5c25a0,supermarket_mid,2025-11-06 19:30:54,129.81,upi,,,0.0,,upi_txn=33ebf8ec-8b1
ae18736e-c1a0-49e0-974b-b7ead354013f,supermarket_mid,2025-09-07 18:03:30,41.65,cash,60.0,"{""50"":1,""10"":1}",18.35,"{""10"":1,""5"":1,""2"":1,""1"":1}",
ddd15b04-e5c5-47b7-a43b-19c8c7026e8d,supermarket_mid,2025-09-29 11:21:00,176.19,cash,180.0,"{""100"":1,""50"":1,""20"":1,""10"":1}",3.81,"{""2"":1,""1"":1}",
2fdc9bde-563e-4107-a4e7-dd15d0dd2e67,supermarket_mid,2025-08-20 22:47:43,138.68,cash,150.0,"{""100"":1,""50"":1}",11.32,"{""10"":1,""1"":1}",
fea6a1e8-1763-4592-801d-60434ce316ce,supermarket_mid,2025-10-14 20:10:19,83.96,cash,90.0,"{""50"":1,""20"":2}",6.04,"{""5"":1,""1"":1}",
d8f22b51-da75-42b4-b582-74218f5c2ea7,supermarket_mid,2025-09-10 19:54:19,46.26,cash,50.0,"{""50"":1}",3.74,"{""2"":1,""1"":1}",
ba1c4062-3483-48d5-8c4e-34dd8353bb0a,supermarket_mid,2025-10-02 21:54:28,15.85,cash,20.0,"{""20"":1}",4.15,"{""2"":2}",
80a7c54c-902d-47d1-bcc1-ebd19959fe96,supermarket_mid,2025-09-13 17:52:36,73.31,card,,,0.0,,card_txn=f4bfd0fc-c3e
d214fb11-09aa-4473-8bc5-aeaaae1cdd92,supermarket_mid,2025-10-24 10:06:12,23.34,upi,,,0.0,,upi_txn=606a33c1-071
d55e17ab-240f-4b39-b108-673a8c9171e9,supermarket_mid,2025-10-25 18:43:46,12.14,cash,20.0,"{""20"":1}",7.86,"{""5"":1,""2"":1}",
9221d4a8-3a59-472c-9605-2d3387d251b5,supermarket_mid,2025-10-28 04:00:03,73.12,cash,100.0,"{""100"":1}",26.88,"{""20"":1,""5"":1,""1"":1}",
50b4e3c2-398f-4eba-9738-f78148c1715f,supermarket_mid,2025-11-13 10:45:37,138.28,upi,,,0.0,,upi_txn=3a6486b3-4a5
4a32f790-6427-4c3b-ac60-e3bb956ccdbd,supermarket_mid,2025-08-28 11:40:19,140.99,cash,150.0,"{""100"":1,""50"":1}",9.01,"{""5"":1,""2"":2}",
5f242d59-524e-4f18-86d8-af980a9e8810,supermarket_mid,2025-10-02 21:17:37,17.29,upi,,,0.0,,upi_txn=a92e2cc1-fcf
cb181411-8974-4cfa-9683-49a3dbf20132,supermarket_mid,2025-11-13 10:06:20,97.53,cash,97.53,"{""50"":1,""20"":2,""5"":1,""2"":1}",0.0,,
949d68f3-2048-477b-99de-28d20f0c49bd,supermarket_mid,2025-09-18 03:22:03,112.86,cash,112.86,"{""100"":1,""10"":1,""2"":1}",0.0,,
8bf6df60-877b-4e23-8f5e-4ef2f02f9aea,supermarket_mid,2025-09-15 12:58:51,34.67,upi,,,0.0,,upi_txn=38e65ec0-4fc
518986fb-ed13-4ffe-8501-ab22d07e3820,supermarket_mid,2025-09-08 12:54:21,18.09,upi,,,0.0,,upi_txn=4a828b38-31d
661c7a14-6c41-4486-bb42-c782588202da,supermarket_mid,2025-10-23 11:35:34,53.44,cash,53.44,"{""50"":1,""2"":1,""1"":1}",0.0,,
c6b23674-0e70-434a-8276-e9f90a812a1c,supermarket_mid,2025-09-12 22:14:24,23.24,card,,,0.0,,card_txn=888523b5-0b0
dea6746c-7342-4c02-bfa3-0aac63145be2,supermarket_mid,2025-11-09 12:04:31,13.08,upi,,,0.0,,upi_txn=9d950944-6be
e4c5cfc5-8c4a-444f-941d-644382852fdd,supermarket_mid,2025-09-16 20:16:14,134.61,card,,,0.0,,card_txn=f4a2ef92-a58
cb8ac793-3e88-4c95-ae02-50e594c6aab4,supermarket_mid,2025-10-25 19:52:07,10.14,cash,15.0,"{""10"":1,""5"":1}",4.86,"{""2"":2}",
50f0cd84-269b-4d0e-bd48-ac2c677daa6f,supermarket_mid,2025-09-11 20:30:17,143.9,cash,150.0,"{""100"":1,""50"":1}",6.1,"{""5"":1,""1"":1}",
29abedfe-8222-440f-84e4-9093cf52dfea,supermarket_mid,2025-11-10 19:57:43,32.16,upi,,,0.0,,upi_txn=1c392cf2-de6
e9b38097-6e66-438b-821a-a6c9e7b5847e,supermarket_mid,2025-09-14 20:57:33,40.26,upi,,,0.0,,upi_txn=55e4ceab-f9d
537e7741-accf-4d6e-abc0-594cbc1aa431,supermarket_mid,2025-10-20 05:25:51,44.14,card,,,0.0,,card_txn=2f483c34-c71
938bc451-efd6-4760-abb4-fbce81fc7f6f,supermarket_mid,2025-11-12 10:53:28,15.11,upi,,,0.0,,upi_txn=950d42c1-816
5e112ea3-b4f3-44e0-8287-b99fe5352f46,supermarket_mid,2025-10-23 21:20:27,14.21,cash,20.0,"{""20"":1}",5.79,"{""5"":1}",
9881b014-2b44-4d37-9602-ed2c78c29a4a,supermarket_mid,2025-09-02 19:00:00,17.09,upi,,,0.0,,upi_txn=ae37eee5-a2a
a7436226-28cd-4665-b0cf-7aded983296a,supermarket_mid,2025-09-12 19:37:39,38.3,upi,,,0.0,,upi_txn=df68fbca-5c5
b620f3a7-353b-4659-83f4-c47e2fa86360,supermarket_mid,2025-09-09 23:31:05,23.21,cash,23.21,"{""20"":1,""2"":1,""1"":1}",0.0,,
f262aaed-eb9c-42c1-b0ce-045a4366b76d,supermarket_mid,2025-10-26 04:16:45,95.35,upi,,,0.0,,upi_txn=54ebfde2-886
58591b1f-b76b-4e9f-b668-7ed6c1a3da0a,supermarket_mid,2025-08-20 12:04:47,45.69,upi,,,0.0,,upi_txn=287c89dd-451
0cc2258c-6043-4ced-b5af-23a4e3c4912d,supermarket_mid,2025-11-15 20:04:11,13.86,cash,15.0,"{""10"":1,""5"":1}",1.14,"{""1"":1}",
b361803f-ef72-4bdd-98a3-90fbca966a16,supermarket_mid,2025-09-12 18:29:58,26.56,cash,30.0,"{""20"":1,""10"":1}",3.44,"{""2"":1,""1"":1}",
348b40ce-01aa-4e13-b38d-7f889dd2a7e6,supermarket_mid,2025-11-04 10:41:26,38.1,card,,,0.0,,card_txn=978f5c04-7a9
56db6e7e-f947-4d3f-a7e8-6bf5e1b111b9,supermarket_mid,2025-08-20 18:10:01,21.18,cash,30.0,"{""20"":1,""10"":1}",8.82,"{""5"":1,""2"":1,""1"":1}",
1a693878-aba5-49e5-b2fc-f7d8d2cf3766,supermarket_mid,2025-10-11 13:56:18,66.89,upi,,,0.0,,upi_txn=36a9118d-5e8
2305ca72-fe68-4631-94c6-52cbc4218f77,supermarket_mid,2025-11-10 12:52:49,141.1,cash,160.0,"{""100"":1,""50"":1,""10"":1}",18.9,"{""10"":1,""5"":1,""2"":1,""1"":1}",
26e4762f-e718-4025-9468-d4285fa74896,supermarket_mid,2025-09-23 01:43:56,66.29,upi,,,0.0,,upi_txn=0a1050b4-271
00628eb5-cb70-4c9b-804a-ad264a0745cb,supermarket_mid,2025-09-26 10:22:24,60.06,cash,80.0,"{""50"":1,""20"":1,""10"":1}",19.94,"{""10"":1,""5"":1,""2"":2}",
529b44af-d0da-49cf-b313-665509f38c44,supermarket_mid,2025-09-10 20:12:19,26.72,cash,30.0,"{""20"":1,""10"":1}",3.28,"{""2"":1,""1"":1}",
8465a02b-cc70-4707-b062-87c2b50f7773,supermarket_mid,2025-10-11 21:37:33,73.17,upi,,,0.0,,upi_txn=4a65c7fd-3b5
30c95d95-eb9b-4e6e-8df3-694588b3705c,supermarket_mid,2025-08-30 12:03:29,74.72,upi,,,0.0,,upi_txn=537a6be7-bec
